url,contributor,language,date,subject,contributor_is_creator,physical_dimensions,publisher,original_format,title,rights,id,submission_consent,collection,identifier,created,source,creator,published,format,description,online_submission,posting_consent
https://raw.githubusercontent.com/edsu/lakeland-images/master/static/281/original.jpg,wilmer,,,,,,City of College Park,,City of College Park - Lakeland Rd looking toward Embry,,281,,Photos general,,2009-10-20T22:50:23+00:00,,,True,image/jpeg,,No,
https://raw.githubusercontent.com/edsu/lakeland-images/master/static/293/original.jpg,wilmer,,,,,,City of College Park,,City of College Park - Lake Artemesia after redelopement (5),,293,,Photos general,,2009-10-20T22:54:18+00:00,,,True,image/jpeg,,No,
https://raw.githubusercontent.com/edsu/lakeland-images/master/static/89/original.jpg,wilmer,,,,,,City of College Park,,"City of College Park - dedication lakeland park july 30,1983 (3)",,89,,Photos general,,2009-10-20T22:00:33+00:00,,,True,image/jpeg,,,
https://raw.githubusercontent.com/edsu/lakeland-images/master/static/91/original.jpg,wilmer,,,,,,City of College Park,,"City of College Park - construction of townhomes dec. 31,1982 (2)",,91,,Photos general,,2009-10-20T22:01:07+00:00,,,True,image/jpeg,,,
https://raw.githubusercontent.com/edsu/lakeland-images/master/static/90/original.jpg,wilmer,,,,,,City of College Park,,"City of College Park - dedication lakeland park july 30,1983 (3)",,90,,Photos general,,2009-10-20T22:00:48+00:00,,,True,image/jpeg,,,
https://raw.githubusercontent.com/edsu/lakeland-images/master/static/279/original.jpg,wilmer,,,,,,City of College Park,,City of College Park - Mayor Gullett & Council w/ Lomax,,279,,Photos general,,2009-10-20T22:49:25+00:00,,,True,image/jpeg,,No,
https://raw.githubusercontent.com/edsu/lakeland-images/master/static/290/original.jpg,wilmer,,,,,,City of College Park,,City of College Park - Rt. 1 1960s (GMC),,290,,Photos general,,2009-10-20T22:53:47+00:00,,,True,image/jpeg,,No,
https://raw.githubusercontent.com/edsu/lakeland-images/master/static/85/original.jpg,wilmer,,,,,,City of College Park,,City of College Park - Lakeland ditch,,85,,Photos general,,2009-10-20T21:59:41+00:00,,,True,image/jpeg,,,
https://raw.githubusercontent.com/edsu/lakeland-images/master/static/363/original.jpg,,,,,,,,,Aerial View College Park AIRPORT 1911,,363,,Photos Aerial Views,,2009-11-10T16:14:59+00:00,,,True,,,No,
https://raw.githubusercontent.com/edsu/lakeland-images/master/static/364/original.jpg,,,,,,,,,Aerial View College Park Airport November 1931,,364,,Photos Aerial Views,,2009-11-10T16:16:08+00:00,,,True,,,No,
https://raw.githubusercontent.com/edsu/lakeland-images/master/static/433/original.jpg,,,,,,,,,Block 34 Lot 6 crop from 1929 College Park aerial photo ,,433,,Photos Aerial Views,,2009-12-13T20:18:11+00:00,,Lauren Schiszik,True,,,No,
https://raw.githubusercontent.com/edsu/lakeland-images/master/static/534/original.jpg,,,,,,,,,"Charles ""Duck"" Russell",,534,,Lakeland - African Americans in College Park_Chapter 1: Building a Community,,2011-04-10T00:54:15+00:00,,,True,,"Charles ""Duck"" Russell moved to Lakeland in the early 1900s to raise his family. After becoming a widower, he remarried and raised a second family.  Russell worked for the City and Suburban Railway of Washington on the streetcar line which passed through Lakeland. His residence was located on the east side of the railroad tracks in Lakeland.  Russell’s descendants still live in the community. (Courtesy of Magdalene Johnson) ",,
